word_id,sent_id,is_primary
sich-informieren-ueber-akk-informiert-sich-informierte-sich-hat-sich-informiert-p,x1-sich-informieren-ueber-akk-informiert-sich-informierte-sich-hat-sich-informiert-p,0
sich-informieren-ueber-akk-informiert-sich-informierte-sich-hat-sich-informiert-p,x2-sich-informieren-ueber-akk-informiert-sich-informierte-sich-hat-sich-informiert-p,0
glaubwuerdig-a,t786,0
glaubwuerdig-a,t6859259,0
vernetzt-a,x1-vernetzt-a,0
vernetzt-a,x2-vernetzt-a,0
die-wirtschaft-sg-p,x1-die-wirtschaft-sg-p,0
die-wirtschaft-sg-p,x2-die-wirtschaft-sg-p,0
die-inflation-sg-p,x1-die-inflation-sg-p,0
die-inflation-sg-p,x2-die-inflation-sg-p,0
die-schulden-pl-p,x1-die-schulden-pl-p,0
die-schulden-pl-p,x2-die-schulden-pl-p,0
die-globalisierung-sg-p,x1-die-globalisierung-sg-p,0
die-globalisierung-sg-p,x2-die-globalisierung-sg-p,0
investieren-v,t3275380,0
investieren-v,t1385475,0
sich-leisten-v,x1-sich-leisten-v,0
sich-leisten-v,x2-sich-leisten-v,0
wirtschaftlich-a,t2397862,0
wirtschaftlich-a,t2615199,0
nachhaltig-konsumieren-p,x1-nachhaltig-konsumieren-p,0
nachhaltig-konsumieren-p,x2-nachhaltig-konsumieren-p,0
die-mobilitaet-sg-p,x1-die-mobilitaet-sg-p,0
die-mobilitaet-sg-p,x2-die-mobilitaet-sg-p,0
der-oeffentliche-nahverkehr-sg-p,x1-der-oeffentliche-nahverkehr-sg-p,0
der-oeffentliche-nahverkehr-sg-p,x2-der-oeffentliche-nahverkehr-sg-p,0
innenstadt-n,t5968482,0
innenstadt-n,t6770037,0
fahrgemeinschaft-n,x1-fahrgemeinschaft-n,0
fahrgemeinschaft-n,x2-fahrgemeinschaft-n,0
infrastruktur-n,t2602595,0
infrastruktur-n,t10548048,0
pendeln-v,t613562,0
pendeln-v,t2232102,0
sich-fortbewegen-v,x1-sich-fortbewegen-v,0
sich-fortbewegen-v,x2-sich-fortbewegen-v,0
autofrei-a,t4947836,0
autofrei-a,x1-autofrei-a,0
nachhaltig-reisen-p,x1-nachhaltig-reisen-p,0
nachhaltig-reisen-p,x2-nachhaltig-reisen-p,0
staufrei-a,x1-staufrei-a,0
staufrei-a,x2-staufrei-a,0
das-vertrauen-sg-p,x1-das-vertrauen-sg-p,0
das-vertrauen-sg-p,x2-das-vertrauen-sg-p,0
die-einsamkeit-sg-p,x1-die-einsamkeit-sg-p,0
die-einsamkeit-sg-p,x2-die-einsamkeit-sg-p,0
das-verstaendnis-sg-p,x1-das-verstaendnis-sg-p,0
das-verstaendnis-sg-p,x2-das-verstaendnis-sg-p,0
die-toleranz-sg-p,x1-die-toleranz-sg-p,0
die-toleranz-sg-p,x2-die-toleranz-sg-p,0
die-geduld-sg-p,x1-die-geduld-sg-p,0
die-geduld-sg-p,x2-die-geduld-sg-p,0
die-ruecksicht-sg-p,x1-die-ruecksicht-sg-p,0
die-ruecksicht-sg-p,x2-die-ruecksicht-sg-p,0
die-eifersucht-sg-p,x1-die-eifersucht-sg-p,0
die-eifersucht-sg-p,x2-die-eifersucht-sg-p,0
sich-streiten-v,x1-sich-streiten-v,0
sich-streiten-v,x2-sich-streiten-v,0
sich-versoehnen-v,x1-sich-versoehnen-v,0
sich-versoehnen-v,x2-sich-versoehnen-v,0
vertrauen-dat-vertraut-vertraute-hat-vertraut-p,x1-vertrauen-dat-vertraut-vertraute-hat-vertraut-p,0
vertrauen-dat-vertraut-vertraute-hat-vertraut-p,x2-vertrauen-dat-vertraut-vertraute-hat-vertraut-p,0
sich-kuemmern-um-akk-kuemmert-sich-kuemmerte-sich-hat-sich-gekuemmert-p,x1-sich-kuemmern-um-akk-kuemmert-sich-kuemmerte-sich-hat-sich-gekuemmert-p,0
sich-kuemmern-um-akk-kuemmert-sich-kuemmerte-sich-hat-sich-gekuemmert-p,x2-sich-kuemmern-um-akk-kuemmert-sich-kuemmerte-sich-hat-sich-gekuemmert-p,0
ruecksichtsvoll-a,t788534,0
ruecksichtsvoll-a,t797387,0
einfuehlsam-a,t1984839,0
einfuehlsam-a,t11986728,0
meiner-meinung-nach-p,t11656976,0
meiner-meinung-nach-p,t2754364,0
ich-bin-der-ansicht-dass-p,t7535139,0
ich-bin-der-ansicht-dass-p,x1-ich-bin-der-ansicht-dass-p,0
aus-meiner-sicht-p,t12211236,0
aus-meiner-sicht-p,t1205141,0
einerseits-andererseits-p,x1-einerseits-andererseits-p,0
einerseits-andererseits-p,x2-einerseits-andererseits-p,0
im-gegensatz-dazu-p,x1-im-gegensatz-dazu-p,0
im-gegensatz-dazu-p,x2-im-gegensatz-dazu-p,0
ein-weiterer-wichtiger-aspekt-ist-p,x1-ein-weiterer-wichtiger-aspekt-ist-p,0
ein-weiterer-wichtiger-aspekt-ist-p,x2-ein-weiterer-wichtiger-aspekt-ist-p,0
das-laesst-sich-damit-begruenden-dass-p,x1-das-laesst-sich-damit-begruenden-dass-p,0
das-laesst-sich-damit-begruenden-dass-p,x2-das-laesst-sich-damit-begruenden-dass-p,0
daraus-laesst-sich-schliessen-dass-p,x1-daraus-laesst-sich-schliessen-dass-p,0
daraus-laesst-sich-schliessen-dass-p,x2-daraus-laesst-sich-schliessen-dass-p,0
es-ist-unbestritten-dass-p,x1-es-ist-unbestritten-dass-p,0
es-ist-unbestritten-dass-p,x2-es-ist-unbestritten-dass-p,0
im-grossen-und-ganzen-p,t13783930,0
im-grossen-und-ganzen-p,t11211878,0
zusammenfassend-laesst-sich-sagen-dass-p,x1-zusammenfassend-laesst-sich-sagen-dass-p,0
zusammenfassend-laesst-sich-sagen-dass-p,x2-zusammenfassend-laesst-sich-sagen-dass-p,0
ich-stimme-zu-nicht-zu-p,x1-ich-stimme-zu-nicht-zu-p,0
ich-stimme-zu-nicht-zu-p,x2-ich-stimme-zu-nicht-zu-p,0
es-kommt-darauf-an-ob-p,t593577,0
es-kommt-darauf-an-ob-p,x1-es-kommt-darauf-an-ob-p,0
im-hinblick-auf-p,x1-im-hinblick-auf-p,0
im-hinblick-auf-p,x2-im-hinblick-auf-p,0
unter-der-voraussetzung-dass-p,x1-unter-der-voraussetzung-dass-p,0
unter-der-voraussetzung-dass-p,x2-unter-der-voraussetzung-dass-p,0
vor-diesem-hintergrund-p,x1-vor-diesem-hintergrund-p,0
vor-diesem-hintergrund-p,x2-vor-diesem-hintergrund-p,0
nicht-zuletzt-p,x1-nicht-zuletzt-p,0
nicht-zuletzt-p,x2-nicht-zuletzt-p,0
es-laesst-sich-nicht-leugnen-dass-p,x1-es-laesst-sich-nicht-leugnen-dass-p,0
es-laesst-sich-nicht-leugnen-dass-p,x2-es-laesst-sich-nicht-leugnen-dass-p,0
trotz-allem-p,t7823047,0
trotz-allem-p,t1245436,0
abschliessend-moechte-ich-betonen-dass-p,x1-abschliessend-moechte-ich-betonen-dass-p,0
abschliessend-moechte-ich-betonen-dass-p,x2-abschliessend-moechte-ich-betonen-dass-p,0
hasten-v,x1-hasten-v,0
hasten-v,x2-hasten-v,0
okay-a,t3522974,0
okay-a,t12944291,0
leid-a,t1252,0
leid-a,t344,0
toeten-v,t3336317,0
toeten-v,t3460350,0
sir-n,t6954194,0
sir-n,t7822906,0
ach-n,x1-ach-n,0
ach-n,x2-ach-n,0
davon-a,t2289240,0
davon-a,t8860599,0
verdammt-a,t8444223,0
verdammt-a,t875992,0
dazu-a,t3630255,0
dazu-a,t2238173,0
daran-a,t150,0
daran-a,t7481868,0
dad-n,x1-dad-n,0
dad-n,x2-dad-n,0
schlagen-v,t1324291,0
schlagen-v,t5142284,0
kerl-n,t908062,0
kerl-n,t3407624,0
waffe-n,t2838152,0
waffe-n,t3506657,0
monat-n,t756077,0
monat-n,t1550073,0
runter-a,t1935264,0
runter-a,t6447900,0
dran-a,t319,0
dran-a,t482,0
mom-n,x1-mom-n,0
mom-n,x2-mom-n,0
verloren-a,t824670,0
verloren-a,t704,0
darum-a,t664944,0
darum-a,t7484490,0
teufel-n,t4882644,0
teufel-n,t2196279,0
mama-n,t700037,0
mama-n,t2189696,0
schatz-n,t404584,0
schatz-n,t2514621,0
missen-v,x1-missen-v,0
missen-v,x2-missen-v,0
niemals-a,t3175521,0
niemals-a,t5965145,0
gesicht-n,t7961756,0
gesicht-n,t971,0
gedenken-v,x1-gedenken-v,0
gedenken-v,x2-gedenken-v,0
drauf-a,t2650846,0
drauf-a,t1846534,0
irgendwie-a,t8235842,0
irgendwie-a,t9952786,0
papa-n,t579501,0
papa-n,t2438789,0
dollar-n,t403656,0
dollar-n,t8220712,0
verdammen-v,t741515,0
verdammen-v,t3897723,0
grossartig-a,t6645156,0
grossartig-a,t1519022,0
feuern-v,x1-feuern-v,0
feuern-v,x2-feuern-v,0
cool-a,t8648445,0
cool-a,t138,0
umbringen-v,t829358,0
umbringen-v,t476774,0
hoelle-n,t2932340,0
hoelle-n,t421790,0
kumpel-n,t12193064,0
kumpel-n,t1806306,0
idiot-n,t5603533,0
idiot-n,t2157696,0
befehlen-v,t2514583,0
befehlen-v,t12005374,0
angreifen-v,t912859,0
angreifen-v,t8569471,0
ehren-v,t442925,0
ehren-v,t2831138,0
leiche-n,t365307,0
leiche-n,t9707156,0
irgendwo-a,t4135910,0
irgendwo-a,t4471207,0
himmeln-v,x1-himmeln-v,0
himmeln-v,x2-himmeln-v,0
mord-n,t945264,0
mord-n,t2380138,0
agent-n,t6454225,0
agent-n,t5075429,0
vorsichtig-a,t5809978,0
vorsichtig-a,t1500510,0
mist-n,t6828749,0
mist-n,t12742774,0
faellen-v,x1-faellen-v,0
faellen-v,x2-faellen-v,0
daddy-n,x1-daddy-n,0
daddy-n,x2-daddy-n,0
wovon-a,t5995979,0
wovon-a,t7422808,0
sex-n,t1634790,0
sex-n,t2674703,0
weh-a,t1833715,0
weh-a,t3256959,0
moerder-n,t10714268,0
moerder-n,t1107084,0
general-n,t5837360,0
general-n,t1189348,0
boss-n,t3265368,0
boss-n,t6946235,0
heilig-a,t1494555,0
heilig-a,t12423269,0
unmoeglich-a,t662,0
unmoeglich-a,t1102,0
schwoeren-v,t3097905,0
schwoeren-v,t3173359,0
liebling-n,t1597723,0
liebling-n,t13597634,0
schnappen-v,t12447867,0
schnappen-v,t11622154,0
soldat-n,t981870,0
soldat-n,t5377148,0
bewegen-v,t357764,0
bewegen-v,t415279,0
seele-n,t621561,0
seele-n,t2756929,0
besitzen-v,t357801,0
besitzen-v,t502452,0
praesident-n,t507888,0
praesident-n,t351638,0
lady-n,t6175344,0
lady-n,x1-lady-n,0
bewegung-n,t367338,0
bewegung-n,t1599632,0
antun-v,t2767529,0
antun-v,t7850290,0
weise-a,t362108,0
weise-a,x1-weise-a,0
wachen-v,t2485491,0
wachen-v,t1340956,0
schulden-v,t1427272,0
schulden-v,t2558661,0
fort-a,t1794643,0
fort-a,t12284644,0
rum-a,t13903100,0
rum-a,t6049763,0
jagen-v,t2105203,0
jagen-v,t3832426,0
monsieur-n,x1-monsieur-n,0
monsieur-n,x2-monsieur-n,0
herum-a,t6960747,0
herum-a,t6645468,0
geist-n,t1526283,0
geist-n,t2222543,0
beschuetzen-v,t5773742,0
beschuetzen-v,t7430875,0
weilen-v,t6765066,0
weilen-v,t13759571,0
wozu-a,t3718937,0
wozu-a,t6164325,0
jedenfalls-a,t3047175,0
jedenfalls-a,t3430040,0
rueber-a,t1236142,0
rueber-a,t2901234,0
hungern-v,x1-hungern-v,0
hungern-v,x2-hungern-v,0
stoehnen-v,t541937,0
stoehnen-v,t2128419,0
wofuer-a,t6643835,0
wofuer-a,t3383416,0
herkommen-v,t2448357,0
herkommen-v,t1262374,0
verbrechen-v,x1-verbrechen-v,0
verbrechen-v,x2-verbrechen-v,0
wueten-v,x1-wueten-v,0
wueten-v,x2-wueten-v,0
volk-n,t669830,0
volk-n,t2859576,0
schuss-n,t1341186,0
schuss-n,t8871204,0
darin-a,t11504390,0
darin-a,t538421,0
uebel-a,t6164669,0
uebel-a,t866949,0
bulle-n,t527,0
bulle-n,t5892434,0
trauen-v,t89330,0
trauen-v,t3158464,0
ueberleben-v,t726484,0
ueberleben-v,t1722915,0
ergeben-v,t939641,0
ergeben-v,t2772734,0
major-n,t1552353,0
major-n,t3124840,0
majestaet-n,t12826976,0
majestaet-n,t13903788,0
offensichtlich-a,t3839393,0
offensichtlich-a,t5076470,0
unschuldig-a,t2144772,0
unschuldig-a,t4018551,0
madame-n,t8187111,0
madame-n,t11563598,0
colonel-n,t10987659,0
colonel-n,t8787776,0
show-n,t12030661,0
show-n,t338470,0
entfernt-a,t5363159,0
entfernt-a,t445072,0
guete-n,t2205703,0
guete-n,t13602908,0
nicken-v,t7564259,0
nicken-v,t2798436,0
beschaeftigt-a,t967305,0
beschaeftigt-a,t1513444,0
weihnachten-v,t1325281,0
weihnachten-v,t6878087,0
armee-n,t3714271,0
armee-n,t778075,0
drink-n,t368290,0
drink-n,t1936039,0
akte-n,t1127,0
akte-n,x1-akte-n,0
mark-n,x1-mark-n,0
mark-n,x2-mark-n,0
schicksal-n,t6996225,0
schicksal-n,t768395,0
ran-a,t7287008,0
ran-a,t663183,0
erschiessen-v,t2874150,0
erschiessen-v,t3864739,0
auftauchen-v,t7545894,0
auftauchen-v,t10987963,0
klauen-v,t13058469,0
klauen-v,t3135788,0
vergeben-v,t2289090,0
vergeben-v,t432600,0
dringen-v,t2911414,0
dringen-v,x1-dringen-v,0
graben-v,t442765,0
graben-v,x1-graben-v,0
abhauen-v,t1538211,0
abhauen-v,t6718455,0
schlampen-v,t11778707,0
schlampen-v,x1-schlampen-v,0
ueberrascht-a,t276,0
ueberrascht-a,t388,0
maedel-n,t12086756,0
maedel-n,t13063652,0
koenigin-n,t3701485,0
koenigin-n,t11528885,0
sheriff-n,t899788,0
sheriff-n,x1-sheriff-n,0
untertitel-n,t10290001,0
untertitel-n,t2099140,0
besorgt-a,t2381370,0
besorgt-a,t370810,0
bord-n,t4236400,0
bord-n,t767276,0
kugeln-v,x1-kugeln-v,0
kugeln-v,x2-kugeln-v,0
quatschen-v,t921266,0
quatschen-v,t3222858,0
bob-n,x1-bob-n,0
bob-n,x2-bob-n,0
entkommen-v,t1810895,0
entkommen-v,t4007297,0
bomben-v,x1-bomben-v,0
bomben-v,x2-bomben-v,0
monster-n,t11828416,0
monster-n,t2470652,0
mission-n,t413778,0
mission-n,t6989687,0
gewiss-a,t3135562,0
gewiss-a,t699983,0
worauf-a,t3761169,0
worauf-a,t758821,0
laecherlich-a,t367550,0
laecherlich-a,t11093066,0
dealen-v,x1-dealen-v,0
dealen-v,x2-dealen-v,0
staat-n,t4105338,0
staat-n,t467753,0
scherzen-v,t7422656,0
scherzen-v,t6146971,0
position-n,t369167,0
position-n,t369178,0
weiteressen-v,x1-weiteressen-v,0
weiteressen-v,x2-weiteressen-v,0
abendessen-v,x1-abendessen-v,0
abendessen-v,x2-abendessen-v,0
sergeant-n,t764882,0
sergeant-n,t709638,0
zuvor-a,t353613,0
zuvor-a,t2779079,0
richten-v,t3506657,0
richten-v,t757190,0
fern-a,t712,0
fern-a,t3410506,0
hingehen-v,t7010104,0
hingehen-v,t1953576,0
entschieden-a,t951905,0
entschieden-a,t976661,0
beten-v,t8682697,0
beten-v,t7984150,0
unsinn-n,t10455050,0
unsinn-n,t3302600,0
bewegt-a,t986203,0
bewegt-a,x1-bewegt-a,0
prinz-n,t626993,0
prinz-n,t2975171,0
davor-a,t968191,0
davor-a,t1813476,0
feind-n,t7872464,0
feind-n,t2498081,0
prinzessin-n,t3498702,0
prinzessin-n,t900089,0
planet-n,t985,0
planet-n,t604001,0
zurueckkehren-v,t3514849,0
zurueckkehren-v,t2489516,0
verfolgen-v,t845977,0
verfolgen-v,t1706815,0
verruecken-v,x1-verruecken-v,0
verruecken-v,x2-verruecken-v,0
erscheinen-v,t861,0
erscheinen-v,t4172439,0
wundervoll-a,t6050431,0
wundervoll-a,t381393,0
gehirn-n,t1038460,0
gehirn-n,t13846153,0
nachts-a,t1191,0
nachts-a,t134,0
reinkommen-v,t5290314,0
reinkommen-v,t1657784,0
schaetzchen-n,t12408080,0
schaetzchen-n,x1-schaetzchen-n,0
date-n,t1019214,0
date-n,t1733146,0
spinnen-v,x1-spinnen-v,0
spinnen-v,x2-spinnen-v,0
reissen-v,t3527547,0
reissen-v,x1-reissen-v,0
amerikanisch-a,t1368486,0
amerikanisch-a,t1437804,0
hexen-v,x1-hexen-v,0
hexen-v,x2-hexen-v,0
gentleman-n,t1925812,0
gentleman-n,t1605878,0
seufzen-v,t764692,0
seufzen-v,t8627310,0
ueberlassen-v,t3583092,0
ueberlassen-v,t7360694,0
cop-n,t12407256,0
cop-n,x1-cop-n,0
daemon-n,t13789907,0
daemon-n,t10285682,0
benehmen-v,t1018145,0
benehmen-v,t3588424,0
englisch-a,t347949,0
englisch-a,t8670943,0
engel-n,t3957064,0
engel-n,t1144014,0
angehen-v,t2381539,0
angehen-v,t10493353,0
fein-a,t726986,0
fein-a,t1825133,0
bestimmen-v,t2748520,0
bestimmen-v,t1030300,0
schlau-a,t8069293,0
schlau-a,t8485608,0
rauskommen-v,t6643470,0
rauskommen-v,t3011479,0
schwert-n,t9033467,0
schwert-n,t8363994,0
zulassen-v,t8313734,0
zulassen-v,t12329401,0
bessern-v,x1-bessern-v,0
bessern-v,x2-bessern-v,0
franzoesisch-a,t415179,0
franzoesisch-a,t1834680,0
ertragen-v,t1972720,0
ertragen-v,t2227016,0
heilen-v,t662326,0
heilen-v,t6794171,0
haufen-n,t901159,0
haufen-n,t775025,0
albern-v,t2650489,0
albern-v,t3057797,0
brav-a,t3555386,0
brav-a,t7206188,0
kellern-v,x1-kellern-v,0
kellern-v,x2-kellern-v,0
begreifen-v,t3240721,0
begreifen-v,t1691626,0
maulen-v,x1-maulen-v,0
maulen-v,x2-maulen-v,0
maechtig-a,t3095901,0
maechtig-a,t7233546,0
hinaus-a,t2336566,0
hinaus-a,t1463876,0
wahnsinn-n,t2202438,0
wahnsinn-n,t787466,0
lord-n,t989642,0
lord-n,t11609915,0
mistkerl-n,t6321514,0
mistkerl-n,t8294978,0
hauen-v,t4670625,0
hauen-v,x1-hauen-v,0
schwul-a,t2700532,0
schwul-a,t8080992,0
mies-a,t2353923,0
mies-a,t13654821,0
anhalten-v,t473611,0
anhalten-v,t951562,0
verflucht-a,t655547,0
verflucht-a,t12841615,0
kehren-v,t669771,0
kehren-v,t1268163,0
einheit-n,t2773268,0
einheit-n,t4055021,0
streichen-v,t5458267,0
streichen-v,t5888987,0
hintern-n,t655801,0
hintern-n,t11115084,0
pressen-v,t602744,0
pressen-v,t508942,0
vampir-n,t6539759,0
vampir-n,t6540672,0
luk-n,x1-luk-n,0
luk-n,x2-luk-n,0
pfeifen-v,t592991,0
pfeifen-v,t2744195,0
erster-n,t3172108,0
erster-n,t1467032,0
vollkommen-a,t7529730,0
vollkommen-a,t1590956,0
anscheinend-a,t8296060,0
anscheinend-a,t2650004,0
stossen-v,t1045181,0
stossen-v,t778570,0
begehen-v,t4913186,0
begehen-v,t1317000,0
knast-n,t13014960,0
knast-n,t1514490,0
daraus-a,t5526133,0
daraus-a,x1-daraus-a,0
labor-n,t12508342,0
labor-n,t8282333,0
fraeulein-n,t2379944,0
fraeulein-n,t11531157,0
nackt-a,t1046387,0
nackt-a,t1586175,0
mami-n,t946325,0
mami-n,t3296975,0
amerikaner-n,t1500178,0
amerikaner-n,t3452061,0
umstand-n,t1816876,0
umstand-n,t8986639,0
meile-n,t374335,0
meile-n,t1921238,0
schwanz-n,t1397842,0
schwanz-n,t12603303,0
gestehen-v,t1045389,0
gestehen-v,t2221262,0
absehen-v,t3430827,0
absehen-v,t4483614,0
einsatz-n,t2507035,0
einsatz-n,t10103322,0
weitermachen-v,t5887034,0
weitermachen-v,t606938,0
anklagen-v,t1848968,0
anklagen-v,t1924038,0
city-n,x1-city-n,0
city-n,x2-city-n,0
vertraut-a,t2947887,0
vertraut-a,t8361895,0
college-n,t723,0
college-n,t1953455,0
absicht-n,t790022,0
absicht-n,t8871306,0
ruehren-v,t2499111,0
ruehren-v,t4986077,0
schaemen-v,t1051,0
schaemen-v,t533732,0
buergermeister-n,t4007774,0
buergermeister-n,t7021325,0
wolf-n,t8345033,0
wolf-n,t657429,0
drueber-a,t560109,0
drueber-a,t2981988,0
erlaubt-a,t1186050,0
erlaubt-a,t2182918,0
loswerden-v,t1350306,0
loswerden-v,t5675192,0
lebendig-a,t344943,0
lebendig-a,t12485876,0
verdaechtigen-v,t3245977,0
verdaechtigen-v,t741183,0
song-n,t12392704,0
song-n,t927952,0
ueberfallen-v,t799309,0
ueberfallen-v,t618090,0
proben-v,t12022787,0
proben-v,t10661191,0
gemein-a,t758957,0
gemein-a,t1508284,0
van-n,t5076372,0
van-n,x1-van-n,0
wesen-n,t2215426,0
wesen-n,t13642620,0
riskieren-v,t6689237,0
riskieren-v,t2336919,0
ueberzeugt-a,t2144772,0
ueberzeugt-a,t12578954,0
jahrhundert-n,t343578,0
jahrhundert-n,t8636900,0
durchmachen-v,t7453060,0
durchmachen-v,t1299892,0
womit-a,t1976810,0
womit-a,t2490932,0
zelle-n,t2056767,0
zelle-n,x1-zelle-n,0
betrachten-v,t5299665,0
betrachten-v,t12715286,0
rache-n,t2830450,0
rache-n,t12071458,0
pistole-n,t12423027,0
pistole-n,t5912713,0
erwaehnen-v,t11750179,0
erwaehnen-v,t8810505,0
gewehr-n,t12543798,0
gewehr-n,t974201,0
schlucken-v,t5238761,0
schlucken-v,x1-schlucken-v,0
uebergeben-v,t3692940,0
uebergeben-v,t7941117,0
woran-a,t1008200,0
woran-a,t1918668,0
mister-n,t955737,0
mister-n,x1-mister-n,0
dadurch-a,t281,0
dadurch-a,t2062421,0
signal-n,t1324847,0
signal-n,t810390,0
kuh-n,t3002185,0
kuh-n,t387252,0
befreien-v,t455092,0
befreien-v,t2505988,0
vergehen-v,t673469,0
vergehen-v,t797811,0
einsperren-v,t8230215,0
einsperren-v,t4266816,0
zusehen-v,t2062421,0
zusehen-v,t2509964,0
brauen-v,t3076521,0
brauen-v,t8705979,0
bravo-n,t10260211,0
bravo-n,x1-bravo-n,0
bellen-v,t417061,0
bellen-v,t357154,0
zweimal-a,t366349,0
zweimal-a,t920,0
matt-a,t1413471,0
matt-a,x1-matt-a,0
doc-n,t659787,0
doc-n,x1-doc-n,0
geraeusch-n,t729,0
geraeusch-n,t824605,0
kohlen-v,x1-kohlen-v,0
kohlen-v,x2-kohlen-v,0
kapitaen-n,t6458042,0
kapitaen-n,t340841,0
woanders-a,t13735831,0
woanders-a,t13275118,0
eifersuechtig-a,t3523266,0
eifersuechtig-a,t5579611,0
russisch-a,t772422,0
russisch-a,t1954426,0
gebraucht-a,x1-gebraucht-a,0
gebraucht-a,x2-gebraucht-a,0
hinein-a,t2063032,0
hinein-a,t785562,0
begraben-v,t413983,0
begraben-v,t987792,0
heulen-v,t6175336,0
heulen-v,t442933,0
ratte-n,t9834657,0
ratte-n,t2221251,0
aufmerksamkeit-n,t357464,0
aufmerksamkeit-n,t2699860,0
king-n,x1-king-n,0
king-n,x2-king-n,0
offizier-n,t772603,0
offizier-n,t3062830,0
aufregend-a,t5244636,0
aufregend-a,t592901,0
schande-n,t1831187,0
schande-n,t608529,0
bloedsinn-n,t8142490,0
bloedsinn-n,t8627244,0
weggehen-v,t852420,0
weggehen-v,t2554523,0
anluegen-v,t5244419,0
anluegen-v,t1132,0
weglaufen-v,t1967426,0
weglaufen-v,t9321167,0
maus-n,t4701199,0
maus-n,t3460350,0
truppe-n,t415127,0
truppe-n,t2727796,0
lockern-v,x1-lockern-v,0
lockern-v,x2-lockern-v,0
enttaeuscht-a,t1312750,0
enttaeuscht-a,t7364566,0
empfinden-v,t10774998,0
empfinden-v,t7494032,0
dennoch-a,t1606603,0
dennoch-a,t3429963,0
anschauen-v,t6644781,0
anschauen-v,t7023685,0
blasen-v,t660628,0
blasen-v,t3316171,0
staerken-v,t3643398,0
staerken-v,x1-staerken-v,0
verteidigen-v,t3044972,0
verteidigen-v,t773876,0
selbstmord-n,t161,0
selbstmord-n,t6820493,0
jude-n,t10127586,0
jude-n,t13578581,0
dreckig-a,t1909356,0
dreckig-a,t923673,0
killer-n,t5997705,0
killer-n,t11979565,0
bewusst-a,t612418,0
bewusst-a,t6214237,0
schmeissen-v,t8220826,0
schmeissen-v,t2189911,0
suende-n,t13934553,0
suende-n,t2309260,0
sperren-v,t2054605,0
sperren-v,t2966064,0
anfassen-v,t797680,0
anfassen-v,t1690622,0
panik-n,t4808160,0
panik-n,t3233925,0
erwischen-v,t9176897,0
erwischen-v,t829420,0
vernichten-v,t4158732,0
vernichten-v,t598820,0
weiterhin-a,t628148,0
weiterhin-a,t2181951,0
trottel-n,t5293421,0
trottel-n,t8929596,0
zugeben-v,t11255708,0
zugeben-v,t2298219,0
story-n,x1-story-n,0
story-n,x2-story-n,0
schlachten-v,t2492320,0
schlachten-v,t1673113,0
morden-v,x1-morden-v,0
morden-v,x2-morden-v,0
taeuschen-v,t4967415,0
taeuschen-v,t7803713,0
anhoeren-v,t957480,0
anhoeren-v,t399948,0
knallen-v,t2133399,0
knallen-v,t11541730,0
magie-n,t3285706,0
magie-n,t3739252,0
priester-n,t11816382,0
priester-n,t1935094,0
angelegenheit-n,t396292,0
angelegenheit-n,t1806715,0
immerhin-a,t5015002,0
immerhin-a,t8721315,0
golden-a,t6460885,0
golden-a,t10178899,0
code-n,t3981300,0
code-n,t1818251,0
weib-n,t1534346,0
weib-n,t1333480,0
affe-n,t623039,0
affe-n,t612849,0
narren-v,x1-narren-v,0
narren-v,x2-narren-v,0
trick-n,t4094213,0
trick-n,t9977731,0
geruecht-n,t2966157,0
geruecht-n,t11213827,0
ueberlegt-a,x1-ueberlegt-a,0
ueberlegt-a,x2-ueberlegt-a,0
medizinisch-a,t4902284,0
medizinisch-a,t1709233,0
definitiv-a,t1916542,0
definitiv-a,t11263920,0
bedenken-v,t10040730,0
bedenken-v,t9102927,0
schoenheit-n,t363952,0
schoenheit-n,t517365,0
anstaendig-a,t370123,0
anstaendig-a,t1844030,0
hoheit-n,t13594374,0
hoheit-n,t3985477,0
verbunden-a,t657418,0
verbunden-a,t841991,0
verraeter-n,t715920,0
universum-n,t2671050,0
universum-n,t998963,0
sexy-a,t12702798,0
sexy-a,t1259498,0
luegner-n,t1986283,0
beerdigung-n,t759342,0
beerdigung-n,t931280,0
bewahren-v,t710085,0
bewahren-v,t1938142,0
aeussern-v,x1-aeussern-v,0
aeussern-v,x2-aeussern-v,0
bereuen-v,t402,0
bereuen-v,t352536,0
crew-n,t8284346,0
crew-n,x1-crew-n,0
beruehren-v,t1644816,0
beruehren-v,t8362197,0
real-a,t3522968,0
real-a,t1976960,0
reizen-v,x1-reizen-v,0
reizen-v,x2-reizen-v,0
kriminell-a,t369784,0
kriminell-a,t11986785,0
gerechtigkeit-n,t13976386,0
gerechtigkeit-n,t6379392,0
ton-n,t915066,0
ton-n,t903903,0
penny-n,t395293,0
penny-n,t1839412,0
amen-n,t3368179,0
amen-n,t13354077,0
chaos-n,t1706040,0
chaos-n,t12175299,0
quellen-v,t773036,0
quellen-v,x1-quellen-v,0
widerstehen-v,t2242823,0
widerstehen-v,t3614855,0
deckung-n,t2817162,0
deckung-n,t12418357,0
betreten-v,t1623907,0
betreten-v,t12459013,0
gegenseitig-a,t1579268,0
gegenseitig-a,t3254359,0
tschues-n,x1-tschues-n,0
tschues-n,x2-tschues-n,0
angeblich-a,t1562742,0
angeblich-a,t7554658,0
wegnehmen-v,t4355444,0
wegnehmen-v,t770469,0
herrgott-n,t2053969,0
herrgott-n,t1042152,0
